ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES,TIMESTAMP
120,CAO4767,4767,2020-11-02,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Sud-Ouest,Meme,Mbonge,Mbonge,4.534,9.107,2,Undisclosed Source,Local partner-Other,"On 2 November 2020, the Ambazonian separatists attacked a civilian in Mufako village, Mbonge subdivision (Meme, Sud-Ouest), and took away his motorbike.",0,1622068041
120,CAO3962,3962,2020-11-03,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Journal du Cameroun; AFP,National-International,"On 3 November 2020, suspected Ambazonian separatists opened fire on a school in Bamenda town (Mezam, Nord-Ouest). They fled at the sight of a military patrol around. No fatality and/or casualty reported.",0,1622068041
120,CAO3963,3963,2020-11-03,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon); Protestant Christian Group (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Bui,Kumbo,Kumbo,6.2,10.667,1,GardaWorld; Camer.be; RFI; AFP; Cameroon Online; Journal du Cameroun; Cameroon News Agency; Mimi Mefo; Reuters; Xinhua,Other-New media,"On 3 November 2020, suspected Ambazonian separatists kidnapped 11 teachers (or 6 according to the Government) at the Presbyterian Primary School of Kumbo town (Bui, Nord-Ouest). All the hostages were released two days later, unharmed.",0,1622068041
120,CAO3969,3969,2020-11-04,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Students (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Boyo,Njinikom,Fundong,6.25,10.267,1,AFP; Mimi Mefo,New media-International,"On 4 November 2020, suspected Ambazonian separatist kidnapped 7 students on their way to school in Fundong town (Boyo, Nord-Ouest). All the hostages were retrieved shortly after, unharmed.",0,1622068041
120,CAO3971,3971,2020-11-04,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon); Students (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Limbe 1,Limbe,4.01,9.207,1,Journal du Cameroun; Mimi Mefo; GardaWorld; AFP,Other-New media,"On 4 November 2020, Ambazonian separatists attacked Kulu Memorial College of Limbe town (Fako, Sud-Ouest). They assaulted several teachers and students, and burnt the building.",0,1622068041
120,CAO3972,3972,2020-11-05,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Catholic Christian Group (Cameroon); Nso Communal Group (Cameroon); Labour Group (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Babessi,Babessi,6.017,10.567,2,Mimi Mefo; RFI; Cameroon Online; Camer.be; GardaWorld; Journal du Cameroun; AFP,Other-New media,"On 5 November 2020, suspected Ambazonian separatists kidnapped about 10 people, including a Catholic Cardinal and the king of Nso town, in Baba village, Babessi subdivision (Ngo-ketunjia, Nord-Ouest). The Cardinal and his driver were released the following day, unharmed. The king of Nso town was released 6 days later, under the condition of not participating in the regional elections, among others.",0,1622068041
120,CAO3975,3975,2020-11-06,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Liwu-La-Malele Communal Group (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Limbe 1,Limbe,4.01,9.207,2,Mimi Mefo,New media,"On 6 November 2020, suspected Ambazonian separatists killed the king of Liwu-La-Malele village, around Limbe town (Fako, Sud-Ouest).",1,1622068041
120,CAO4133,4133,2020-11-06,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Malale Communal Group (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.29,9.41,2,Undisclosed Source,Local partner-Other,"On 6 November 2020, Ambazonian separatists killed the chief of Malale village, Muyuka subdivision (Fako, Sud-Ouest). He was accused of being a traitor.",1,1622068041
120,CAO3974,3974,2020-11-06,2020,1,Protests,Peaceful protest,Protesters (Cameroon),,6,,,0,60,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Babessi,Babessi,6.017,10.567,1,Mimi Mefo; GardaWorld,Other-New media,"On 6 November 2020, residents demonstrated in Babessi town (Ngo-ketunjia, Nord-Ouest) to demand the release of Cardinal Christian Tumi who was kidnapped the previous day by suspected Ambazonian separatists. [size=no report]",0,1622068041
120,CAO4132,4132,2020-11-06,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Bui,Noni,Djottin,6.28,10.559,1,Undisclosed Source,Local partner-Other,"On 6 November 2020, Ambazonian separatists kidnapped 4 teachers on their way to resume service in Djottin village (Bui, Nord-Ouest).",0,1622068041
120,CAO4135,4135,2020-11-07,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Labour Group (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Ndian,Toko,Lobe,5.153,9.175,1,Undisclosed Source,Local partner-Other,"On 7 November 2020, Ambazonian separatists kidnapped the Pamol Company workers Union president in Lobe town (Ndian, Sud-Ouest).",0,1622068041
120,CAO4137,4137,2020-11-07,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),Mbororo Ethnic Militia (Cameroon),1,Civilians (Cameroon),Pastoralists (Cameroon),7,17,Middle Africa,Cameroon,Nord-Ouest,Donga-Mantung,Ndu,Ndu,6.426,10.795,2,Undisclosed Source,Local partner-Other,"On 7 November 2020, the military forces and Mbororo ethnic militiamen attacked a civilian at his home in Mbipngo village, Ndu subdivision (Donga-Mantung, Nord-Ouest). They severely beat him up, and made away with his cattle.",0,1622068041
120,CAO4134,4134,2020-11-07,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Women (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Meme,Kumba 1,Bole,4.55,9.254,1,Undisclosed Source,Local partner-Other,"On 7 November 2020, Ambazonian separatists briefly kidnapped a woman in Bole village (Meme, Sud-Ouest). They severely beat her up before letting her go. She was accused of being a traitor.",0,1622068041
120,CAO4136,4136,2020-11-07,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Sud-Ouest,Meme,Mbonge,Mbonge,4.534,9.107,2,Undisclosed Source,Local partner-Other,"On 7 November 2020, Ambazonian separatists briefly kidnapped a civilian in Metoko village, Mbonge subdivision (Meme, Sud-Ouest). They extorted him of his money before letting him go.",0,1622068041
120,CAO4138,4138,2020-11-08,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),Teachers (Cameroon),7,17,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bafut,Bafut,6.083,10.1,2,Undisclosed Source,Local partner-Other,"On 8 November 2020, the military forces raided Bawum village, in Bafut subdivision (Mezam, Nord-Ouest), killing one teacher.",1,1622068041
120,CAO4139,4139,2020-11-08,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),Taxi Drivers (Cameroon),7,17,Middle Africa,Cameroon,Nord-Ouest,Donga-Mantung,Ndu,Ndu,6.426,10.795,2,Undisclosed Source,Local partner-Other,"On 8 November 2020, the military forces raided Luh village, in Ndu subdivision (Donga-Mantung, Nord-Ouest), killing two civilians including a driver and a bike taxi driver.",2,1622068041
120,CAO3986,3986,2020-11-08,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),Teachers (Cameroon),7,17,Middle Africa,Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.017,10.0,1,Mimi Mefo,New media,"On 8 November 2020, the military forces killed a teacher during a raid in Mbengwi village (Momo, Nord-Ouest).",1,1622068041
120,CAO4600,4600,2020-11-09,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Ikata,4.331,9.359,1,Undisclosed Source,Local partner-Other,"On 9 November 2020, the military forces raided Ikata village, Muyuka subdivision (Fako, Sud-Ouest), and killed 1 person.",1,1622068041
120,CAO4140,4140,2020-11-09,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Labour Group (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Undisclosed Source,Local partner-Other,"On 9 November 2020, Ambazonian separatists kidnapped two staff members of a secondary school in Bamenda town (Mezam, Nord-Ouest).",0,1622068041
120,CAO3989,3989,2020-11-09,2020,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Nguti,Alou,5.157,9.367,2,Mimi Mefo,New media,"On 9 November 2020, the military forces engaged in a fire fight with Ambazonian separatists in M'muock Fosimondi village, Alou subdivision (Kupe-Manenguba, Sud-Ouest), after a suspected government informant was killed by the separatists. No fatality and/or casualty reported.",0,1622068041
120,CAO3988,3988,2020-11-09,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Mezam,Santa,Akum,5.888,10.156,1,Mimi Mefo,New media,"On 9 November 2020, the military forces killed two people during a raid in Akum village (Mezam, Nord-Ouest). They also arrested several.",2,1622068041
120,CAO3991,3991,2020-11-09,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Limbe 1,Limbe,4.01,9.207,2,Mimi Mefo,New media,"On 9 November 2020, Ambazonian separatists kidnapped 5 people (or 8 according to other sources) in Livanda village, Limbe subdivision (Fako, Sud-Ouest). The military forces secured their release the following day under unclear circumstances.",0,1622068041
120,CAO3990,3990,2020-11-09,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Labour Group (Cameroon); Military Forces of Cameroon (1982-),7,27,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Nguti,Alou,5.157,9.367,2,Mimi Mefo,New media,"On 9 November 2020, Ambazonian separatists killed a businessman in M'muock Fosimondi village, Alou subdivision (Kupe-Manenguba, Sud-Ouest), for allegedly collaborating with the government forces. They also looted several shops.",1,1655827948
120,CAO3993,3993,2020-11-10,2020,1,Riots,Mob violence,Rioters (Cameroon),Vigilante Group (Cameroon),5,Civilians (Cameroon),,7,57,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Mimi Mefo,New media,"On 10 November 2020, a group of footballers beat up one person to death in Buea town (Fako, Sud-Ouest) after they caught him stealing from their bags while they were playing. [size=no report]",1,1622068041
120,CAO3992,3992,2020-11-10,2020,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 10 November 2020, the military forces engaged in a fire fights with Ambazonian separatists in Below Foncha, Mulang, and Ntarinkon neighborhoods of Bamenda city (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0,1622068041
120,CAO4000,4000,2020-11-11,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Mimi Mefo,New media,"On 11 November 2020, an IED planted by suspected Ambazonian separatists exploded in Molyko neighborhood of Buea town (Fako, Sud-Ouest). Several people were injured.",0,1622068041
120,CAO4812,4812,2020-11-12,2020,2,Strategic developments,Disrupted weapons use,Ambazonian Separatists (Cameroon),,2,,,0,20,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Ndop,5.988,10.439,1,Undisclosed Source,Local partner-Other,"Detonation: Around 12 November 2020 (week of), a suspected Ambazonian separatist accidentally detonated an IED in Ndop town (Ngo-ketunjia, Nord-Ouest). The military forces intervened and arrested him.",0,1622068041
120,CAO4003,4003,2020-11-12,2020,1,Protests,Peaceful protest,Protesters (Cameroon),Labour Group (Cameroon),6,,,0,60,Middle Africa,Cameroon,Sud-Ouest,Fako,Limbe 2,Bota,4.012,9.188,1,Mimi Mefo,New media,"On 12 November 2020, technical workers of the CDC national rubber company demonstrated in Bota village (Fako, Sud-Ouest) over 20 months of unpaid salaries. [size=no report]",0,1622068041
120,CAO4006,4006,2020-11-12,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Sud-Ouest,Manyu,Mamfe,Mamfe,5.754,9.312,1,Mimi Mefo,New media,"On 12 November 2020, suspected Ambazonian separatists opened fire on a school in Mamfe town (Manyu, Sud-Ouest). No fatality and/or casualty reported.",0,1622068041
120,CAO4141,4141,2020-11-14,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Undisclosed Source,Local partner-Other,"On 14 November 2020, Ambazonian separatists kidnapped 4 people from their farm in Mile 5 in Nkwen neighborhood of Bamenda town (Mezam, Nord-Ouest).",0,1622068041
120,CAO4640,4640,2020-11-14,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.017,10.0,1,Undisclosed Source,Local partner-Other,"On 14 November 2020, the military forces shot and killed a civilian in Mbengwi town (Momo, Nord-Ouest) after a gun was found in his house.",1,1622068041
120,CAO4757,4757,2020-11-14,2020,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Balikumbat,Bafanji,5.903,10.384,1,Undisclosed Source,Local partner-Other,"On 14 November 2020, the military forces engaged in fire fights with Ambazonian separatists in Bafanji village, Balikumbat subdivision (Ngo-Ketunjia, Nord-Ouest). One person was killed.",1,1622068041
120,CAO4036,4036,2020-11-15,2020,3,Strategic developments,Headquarters or base established,Military Forces of Cameroon (1982-),,1,,,0,10,Middle Africa,Cameroon,Nord-Ouest,Bui,Kumbo,Meluf,6.208,10.658,1,Mimi Mefo,New media,"Around 15 November 2020 (month of), the military forces established a base in Meluf village (Bui, Nord-Ouest).",0,1622068041
120,CAO4016,4016,2020-11-17,2020,1,Riots,Mob violence,Rioters (Cameroon),Vigilante Group (Cameroon),5,Civilians (Cameroon),,7,57,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 17 November 2020, residents captured a suspected thief and beat him up to death in Chinde neighborhood of Bamenda town (Mezam, Nord-Ouest). [size=no report]",1,1622068041
120,CAO4880,4880,2020-11-17,2020,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Bamunka,5.973,10.463,1,Undisclosed Source,Local partner-Other,"On 17 November 2020, the military forces engaged in fire fights with Ambazonian separatists in Bamunka village, Ndop subdivision (Ngo-ketunjia, Nord-Ouest), resulting in one person getting killed.",1,1622068041
120,CAO4024,4024,2020-11-18,2020,1,Riots,Mob violence,Rioters (Cameroon),Vigilante Group (Cameroon),5,Civilians (Cameroon),,7,57,Middle Africa,Cameroon,Sud-Ouest,Fako,Tiko,Mutengene,4.091,9.314,1,Mimi Mefo,New media,"On 18 November 2020, residents beat up and severely injured one person in Rubber neighborhood of Mutengene village (Fako, Sud-Ouest), for threatening school authorities over their refusal to give him money. [size=no report]",0,1622068041
120,CAO4018,4018,2020-11-18,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,AFP; GardaWorld,Other-International,"On 18 November 2020, suspected Ambazonian separatists kidnapped two teachers and the principal of Firm Foundation College in Bamenda town (Mezam, Nord-Ouest).",0,1622068041
120,CAO4022,4022,2020-11-18,2020,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-) Gendarmerie,Police Forces of Cameroon (1982-),1,12,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Babessi,Mbiam,6.1,10.47,2,Journal du Cameroun; GardaWorld; Mimi Mefo,Other-New media,"On 18 November 2020, Ambazonian separatists ambushed a mixed gendarmerie and police patrol in Kissem village, near Mbiam (Ngo-ketunjia, Nord-Ouest). Two police or gendarmerie personnel were killed, as well as a civilian caught in the crossfire (total of 3 fatalities).",3,1622068041
120,CAO4026,4026,2020-11-19,2020,1,Riots,Mob violence,Rioters (Cameroon),Vigilante Group (Cameroon),5,Civilians (Cameroon),,7,57,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 19 November 2020, residents captured a suspected thief and burnt him to death in Mofor Junction neighborhood of Bamenda town (Mezam, Nord-Ouest). [size=no report]",1,1622068041
120,CAO4035,4035,2020-11-20,2020,2,Strategic developments,Looting/property destruction,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bafut,Bafut,6.083,10.1,2,Mimi Mefo,New media,"Property destruction: Around 20 November 2020 (as reported), the military forces burnt a house and looted properties during a raid in Akofunguba village, Bafut subdivision (Mezam, Nord-Ouest).",0,1622068041
120,CAO4930,4930,2020-11-21,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Former Military Forces of Cameroon (1982-),7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 2,Mankon,5.962,10.113,1,Undisclosed Source,Local partner-Other,"On 21 November 2020, Ambazonian separatists kidnapped a retired military officer from his home in Mankon town, Bamenda 2 subdivision (Mezam, Nord-Ouest).",0,1622068040
120,CAO4142,4142,2020-11-21,2020,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Undisclosed Source,Local partner-Other,"On 21 November 2020, the military forces engaged in fire fights with Ambazonian separatists at the Bonduman checkpoint of Buea town (Fako, Sud-Ouest). No fatalities and/or casualties reported.",0,1622068041
120,CAO4143,4143,2020-11-21,2020,1,Strategic developments,Disrupted weapons use,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Undisclosed Source,Local partner-Other,"Defusal: On 21 November 2020, the military forces defused an IED planted by suspected Ambazonian separatists in Buea town (Fako, Sud-Ouest). No fatalities and/or casualties reported.",0,1622068041
120,CAO4044,4044,2020-11-23,2020,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Refugees/IDPs (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Mimi Mefo; Undisclosed Source,Local partner-Other,"On 23 November 2020, suspected Ambazonian separatists opened fire on civilians in Mile 14, Dibamba neighborhood of Buea town (Fako, Sud-Ouest), killing two civilians, including an IDP woman. Other sources reports that it was a clash with the military forces.",2,1622068040
120,CAO4043,4043,2020-11-23,2020,2,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Camer.be; Mimi Mefo,New media-National,"Around 23 November 2020 (as reported), suspected Ambazonian separatists killed a teacher of economics in Bamenda town (Mezam, Nord-Ouest).",1,1622068040
120,CAO4047,4047,2020-11-23,2020,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Bui,Kumbo,Kikaikom,6.238,10.658,1,Mimi Mefo,New media,"On 23 November 2020, suspected Ambazonian separatists kidnapped a retired teacher and his wife in Kikaikom village (Bui, Nord-Ouest).",0,1622068040
120,CAO4144,4144,2020-11-23,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.29,9.41,2,Undisclosed Source,Local partner-Other,"On 23 November 2020, the military forces raided Malale village, Muyuka subdivision (Fako, Sud-Ouest), killing 5 people and injuring 2 children.",5,1622068040
120,CAO4052,4052,2020-11-25,2020,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 25 November 2020, suspected Ambazonian separatists engaged in fire fights with security forces (assumed Military Forces) in Bamenda town (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0,1622068040
120,CAO4053,4053,2020-11-25,2020,1,Protests,Peaceful protest,Protesters (Cameroon),Students (Cameroon),6,,,0,60,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Mimi Mefo,New media,"On 25 November 2020, residents, mostly students, demonstrated in Limbe neighborhood of Buea town (Fako, Sud-Ouest) against power outages. [size=no report]",0,1622068040
120,CAO4059,4059,2020-11-26,2020,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Bekura,4.605,9.098,1,Camer.be; Journal du Cameroun,National,"On 26 November 2020, suspected Ambazonian separatists ambushed the military forces in Bekura village (Ndian, Sud-Ouest), killing 3 soldiers.",3,1622068040
120,CAO4061,4061,2020-11-26,2020,1,Strategic developments,Arrests,Police Forces of Cameroon (1982-),Military Forces of Cameroon (1982-) Gendarmerie; Military Forces of Cameroon (1982-) Rapid Intervention Battalion,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.692,9.21,1,Mimi Mefo,New media,"Arrests: On 26 November 2020, the police, gendarmerie and military's rapid intervention battalion arrested close to 150 people in Kumba town (Ndian, Sud-Ouest) for not having ID cards and for allegedly having links with separatists.",0,1622068040
120,CAO4058,4058,2020-11-26,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),Labour Group (Cameroon),7,17,Middle Africa,Cameroon,Sud-Ouest,Manyu,Akwaya,Akwaya,6.381,9.511,2,Mimi Mefo,New media,"On 26 November 2020, the military forces shot and killed 4 cocoa dealers and injured 2 teenagers in Mavass village, Akwaya subdivision (Manyu, Sud-Ouest).",4,1622068040
120,CAO4145,4145,2020-11-26,2020,1,Battles,Armed clash,ADF: The Ambazonia Defense Forces,,2,Ambazonian Separatists (Cameroon),,2,22,Middle Africa,Cameroon,Nord-Ouest,Momo,Batibo,Guzang,5.839,9.932,1,Undisclosed Source,Local partner-Other,"On 26 November 2020, the ADF Ambazonian faction engaged in fire fights with another rival faction known as IG in Guzang village (Momo, Nord-Ouest). 2 people were killed.",2,1622068040
120,CAO4146,4146,2020-11-28,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Meme,Mbonge,Nganjo,4.571,9.135,1,Undisclosed Source,Local partner-Other,"On 28 November 2020, the military forces cut off the toes of a young child during a raid in Nganjo village (Meme, Sud-Ouest).",0,1622068040
120,CAO4076,4076,2020-11-30,2020,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Boyo,Njinikom,Njinikom,6.233,10.283,1,Mimi Mefo,New media,"On 30 November 2020, the military forces attacked an Ambazonian camp in Njinikom village (Boyo, Nord-Ouest), killing one separatist fighter.",1,1622068040
120,CAO4074,4074,2020-11-30,2020,1,Riots,Mob violence,Rioters (Cameroon),Vigilante Group (Cameroon),5,Civilians (Cameroon),,7,57,Middle Africa,Cameroon,Sud-Ouest,Fako,Tiko,Mondoni,4.185,9.472,1,Mimi Mefo,New media,"On 30 November 2020, villagers beat a suspected thief to death in Mondoni village (Fako, Sud-Ouest). [size=no report]",1,1622068040
120,CAO4069,4069,2020-11-30,2020,1,Explosions/Remote violence,Grenade,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Mimi Mefo,New media,"On 30 November 2020, a suspected Ambazonian separatist threw a hand grenade in front of the Molyko Stadium of Buea town (Fako, Sud-Ouest). The detonation injured one person and destroyed three vehicles.",0,1622068040
120,CAO4148,4148,2020-11-30,2020,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Tubah,Belo,6.133,10.25,2,Undisclosed Source,Local partner-Other,"On 30 November 2020, the military forces ambushed Ambazonian separatists in Anyajua village, Belo subdivision (Boyo, Nord-Ouest), killing one of them.",1,1622068040
120,CAO4147,4147,2020-11-30,2020,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Undisclosed Source,Local partner-Other,"On 30 November 2020, the military forces shot and injured 2 civilians in Bamenda town (Mezam, Nord-Ouest).",0,1622068040
120,CAO4150,4150,2020-12-01,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Undisclosed Source,Local partner-Other,"On 1 December 2020, an IED planted by suspected Ambazonian separatists exploded in Molyko neighborhood of Buea town (Fako, Sud-Ouest), damaging several vehicles.",0,1622068040
120,CAO4151,4151,2020-12-01,2020,1,Strategic developments,Arrests,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Boyo,Njinikom,Njinikom,6.233,10.283,1,Undisclosed Source,Local partner-Other,"Arrests: On 1 December 2020, the military forces reportedly carried out 'massive arrests' in Njinikom village (Boyo, Nord-Ouest).",0,1622068040
